,Game,Players,Hours,Percent Play,Rank,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year
1146,Fable III,17.0,570.6,0.0014977973568281939,6342.0,Role-Playing,M,PC,Microsoft Game Studios,Lionhead Studios,7.0,,,0.33,0.11,0.17,,0.05,2011.0
1148,Face of Mankind,7.0,6.9,0.0006167400881057269,30348.0,Action,,PC,Nexeon Technologies,Nexeon Technologies,,,,,,,,,2014.0
1149,FaceRig,13.0,25.099999999999998,0.0011453744493392071,3914.0,Simulation,,PC,Unknown,Holotech Studios,,,0.59,,,,,,2007.0
1150,Faces of War,2.0,0.7999999999999999,0.0001762114537444934,19989.0,Strategy,,PC,Ubisoft,Best Way,,,,0.0,,0.0,,0.0,2006.0
1152,Faerie Solitaire,5.0,39.9,0.0004405286343612335,8466.0,Puzzle,,PC,Unknown,Subsoap,,,0.21,,,,,,2011.0
1155,Fairy Bloom Freesia,6.0,45.2,0.0005286343612334801,30367.0,Misc,,PC,SCEA Studio San Diego,Unknown,,,,,,,,,2012.0
1156,Fairy Fencer F,4.0,104.2,0.0003524229074889868,10788.0,Role-Playing,T,PC,Idea Factory International,Compile Heart,,,0.14,,,,,,2015.0
1159,Fallen Earth,48.0,1275.5000000000002,0.004229074889867841,30389.0,Shooter,,PC,Icarus Games,"Fallen Earth, LLC",7.0,,,,,,,,2009.0
1162,Fallout,26.0,185.90000000000003,0.0022907488986784142,30402.0,Role-Playing,M,PC,Interplay,Black Isle Studios,8.9,,,,,,,,1997.0
1163,Fallout 2,22.0,237.10000000000002,0.0019383259911894273,20308.0,Role-Playing,M,PC,Interplay,Black Isle Studios,9.2,,,0.0,,0.0,,0.0,1998.0
1164,Fallout 3,38.0,689.5999999999999,0.0033480176211453743,2481.0,Role-Playing,M,PC,Bethesda Softworks,Bethesda Game Studios,9.0,,,0.98,0.02,0.88,,0.07,2008.0
1166,Fallout 4,167.0,10762.800000000003,0.014713656387665199,1626.0,Role-Playing,M,PC,Bethesda Softworks,Bethesda Game Studios,9.0,,,1.4,0.57,0.72,,0.11,2015.0
1167,Fallout New Vegas,287.0,14832.900000000003,0.0252863436123348,231.0,Role-Playing,M,PC,Bethesda Softworks,Obsidian Entertainment,8.3,,5.22,,,,,,2010.0
1168,Fallout Tactics,13.0,148.2,0.0011453744493392071,20716.0,Strategy,M,PC,14 Degrees East,Micro Forte,,,,0.0,,0.0,,0.0,2001.0
1169,Famaze,2.0,0.7,0.0001762114537444934,30436.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
1170,Family Guy Back to the Multiverse,1.0,4.0,8.81057268722467e-05,30480.0,Action-Adventure,M,PC,Activision,Heavy Iron Studios,,,,,,,,,2012.0
1172,Far Cry,26.0,111.7,0.0022907488986784142,734.0,Shooter,M,PC,Ubisoft,Crytek,8.6,,2.5,,,,,,2004.0
1173,Far Cry 2,53.0,308.00000000000006,0.004669603524229075,4720.0,Shooter,M,PC,Ubisoft,Ubisoft Montreal,8.4,,,0.48,0.01,0.45,,0.02,2008.0
1174,Far Cry 3,181.0,5076.000000000002,0.01594713656387665,2628.0,Shooter,,PC,Ubisoft,Ubisoft Montreal,,,,0.92,0.22,0.64,,0.06,2012.0
1175,Far Cry 3 Blood Dragon,49.0,346.59999999999997,0.004317180616740088,30546.0,Shooter,M,PC,Ubisoft,Ubisoft Montreal,,,,,,,,,2013.0
1176,Far Cry 4,35.0,1251.7000000000003,0.0030837004405286344,3609.0,Shooter,M,PC,Ubisoft,Ubisoft Montreal,8.5,,,0.65,0.19,0.41,,0.05,2014.0
1180,Farm for your Life,2.0,18.5,0.0001762114537444934,30562.0,Strategy,,PC,Hammer Labs,Hammer Labs,,,,,,,,,2013.0
1183,Farming Simulator 2011,8.0,437.99999999999994,0.0007048458149779736,9799.0,Simulation,,PC,Unknown,Giants Software,,,,0.17,,0.17,,,2010.0
1184,Farming Simulator 2013,32.0,2139.2,0.0028193832599118945,2641.0,Simulation,E,PC,Focus Home Interactive,Giants Software,,,,0.91,,0.82,,0.1,2012.0
1186,Farming World,1.0,2.4,8.81057268722467e-05,30581.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
1189,Fate of the World,6.0,15.0,0.0005286343612334801,30641.0,Strategy,,PC,Unknown,Red Redemption,8.0,,,,,,,,2011.0
1191,Fearless Fantasy,4.0,34.6,0.0003524229074889868,30668.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
1197,Fiesta Online,1.0,6.2,8.81057268722467e-05,30715.0,Role-Playing,,PC,Outspark,OnSon Soft,,,,,,,,,2008.0
1199,Fight The Dragon,5.0,65.9,0.0004405286343612335,10330.0,Role-Playing,,PC,Unknown,3 Sprockets,,,0.15,,,,,,2002.0
1202,Final Exam,4.0,4.6000000000000005,0.0003524229074889868,30822.0,Action,,PC,Focus Home Interactive,Mighty Rocket Studio,,,,,,,,,2013.0
1204,Final Slam 2,1.0,0.1,8.81057268722467e-05,30926.0,Fighting,,PC,Unknown,Unknown,,,,,,,,,2014.0
1210,Firefall,78.0,978.9999999999997,0.006872246696035243,30983.0,Shooter,,PC,Red 5 Studio,Red Cerberus,,,,,,,,,2020.0
1211,Firefighters 2014,2.0,12.9,0.0001762114537444934,30984.0,Misc,,PC,Rondomedia,Unknown,,,,,,,,,2014.0
1214,Fist Puncher,1.0,0.3,8.81057268722467e-05,31036.0,Misc,,PC,Adult Swim,Unknown,,,,,,,,,2013.0
1215,Fistful of Frags,79.0,326.1,0.006960352422907489,31041.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
1216,Five Nights at Freddy's,44.0,94.40000000000002,0.0038766519823788545,31047.0,Adventure,,PC,Scott Cawthon,Scott Cawthon,,,,,,,,,2014.0
1218,Five Nights at Freddy's 3,8.0,16.4,0.0007048458149779736,31051.0,Simulation,,PC,Scott Cawthon,Scott Cawthon,,,,,,,,,2015.0
1219,Five Nights at Freddy's 4,12.0,14.799999999999997,0.0010572687224669603,31052.0,Puzzle,,PC,Scott Cawthon,Scott Cawthon,,,,,,,,,2015.0
1221,FlatOut,8.0,8.7,0.0007048458149779736,20998.0,Racing,T,PC,Empire Interactive,Bugbear Entertainment,,,,0.0,0.0,0.0,,,2005.0
1222,FlatOut 2,14.0,28.200000000000003,0.0012334801762114538,20717.0,Racing,T,PC,Vivendi Games,Bugbear Entertainment,,,,0.0,,0.0,,0.0,2006.0
1223,FlatOut Ultimate Carnage,6.0,72.7,0.0005286343612334801,18927.0,Racing,T,PC,Empire Interactive,Bugbear Entertainment,,,,0.01,,0.01,,0.0,2008.0
1226,Flight Control HD,4.0,7.9,0.0003524229074889868,11963.0,Simulation,,PC,Firemint,Firemint,,,0.11,,,,,,2010.0
1229,Flora's Fruit Farm,1.0,0.2,8.81057268722467e-05,31138.0,Puzzle,,PC,Eidos Interactive,Honeyslug,,,,,,,,,2009.0
1230,Flower Shop Winter In Fairbrook,2.0,7.800000000000001,0.0001762114537444934,31154.0,Adventure,,PC,Winter Wolves Game Studio,Winter Wolves Game Studio,,,,,,,,,2011.0
1232,Foosball - Street Edition,1.0,1.6,8.81057268722467e-05,31186.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
1233,FootLOL Epic Fail League,6.0,15.2,0.0005286343612334801,31206.0,Misc,,PC,HeroCraft,Unknown,,,,,,,,,2013.0
1235,Football Manager 2010,35.0,13126.7,0.0030837004405286344,14001.0,Sports,E,PC,Sega,Sports Interactive,8.7,,,0.07,,0.06,,0.01,2009.0
1236,Football Manager 2011,31.0,11336.800000000001,0.0027312775330396474,1840.0,Sports,E,PC,Sega,Sports Interactive,8.9,,,1.26,,1.01,,0.24,2010.0
1237,Football Manager 2012,79.0,30845.799999999996,0.006960352422907489,1490.0,Sports,,PC,Sega,Sega,8.5,,,1.5,0.02,1.16,,0.32,2011.0
1238,Football Manager 2013,104.0,32308.6,0.009162995594713657,2248.0,Sports,,PC,Sega,Sports Interactive,,,,1.06,,0.96,,0.1,2012.0
1239,Football Manager 2014,78.0,30574.799999999996,0.006872246696035243,3011.0,Sports,,PC,Sega,Sports Interactive,8.4,,0.79,,,,,,2013.0
1240,Football Manager 2015,77.0,24283.100000000002,0.006784140969162996,2946.0,Simulation,,PC,Sega,Sports Interactive,,,0.81,,,,,,2014.0
1241,Football Manager 2016,27.0,2296.6,0.002378854625550661,5571.0,Simulation,,PC,Sega,Sports Interactive,,,,0.39,,0.37,,0.02,2015.0
1245,Ford Racing 3,1.0,0.5,8.81057268722467e-05,31221.0,Racing,E,PC,2K Games,Empire Interactive,,,,,,,,,2005.0
1246,Foreign Legion Buckets of Blood,5.0,11.2,0.0004405286343612335,31224.0,Shooter,,PC,Sakari Indie,Sakari Indie,,,,,,,,,2009.0
1253,Fortix,4.0,4.0,0.0003524229074889868,31274.0,Strategy,E,PC,Nemesys,Nemesys Studio,7.4,,,,,,,,2009.0
1254,Fortix 2,1.0,11.2,8.81057268722467e-05,31275.0,Strategy,,PC,Nemesys,Nemesys Studio,7.5,,,,,,,,2011.0
1255,FortressCraft Evolved,4.0,8.7,0.0003524229074889868,10458.0,Strategy,,PC,Unknown,ProjectorGames,,,0.15,,,,,,2011.0
1262,Frankenstein Master of Death,5.0,20.099999999999998,0.0004405286343612335,9881.0,Adventure,,PC,Unknown,Jetdogs Studios,,,0.16,,,,,,2004.0
1263,Freaking Meatbags,1.0,331.0,8.81057268722467e-05,31327.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
1264,Freddi Fish and Luther's Maze Madness,1.0,0.2,8.81057268722467e-05,31335.0,Misc,,PC,Humongous Entertainment.,Unknown,,,,,,,,,1996.0
1265,Frederic Evil Strikes Back,1.0,3.0,8.81057268722467e-05,31341.0,Misc,,PC,Forever Entertainment S.A.,Unknown,,,,,,,,,2014.0
1268,Freedom Fall,2.0,60.2,0.0001762114537444934,31366.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2013.0
1269,Freedom Force,6.0,9.0,0.0005286343612334801,21117.0,Role-Playing,T,PC,Crave Entertainment,Irrational Games,9.1,,,0.0,,0.0,,,2002.0
1271,Freedom Planet,5.0,9.100000000000001,0.0004405286343612335,9657.0,Action,E10,PC,Galaxy Trail,Galaxy Trail,,,0.17,,,,,,2014.0
1272,Freight Tycoon Inc.,1.0,10.9,8.81057268722467e-05,31376.0,Strategy,,PC,1C Company,Nikita,,,,,,,,,2007.0
1273,Fritz Chess 14,1.0,2.0,8.81057268722467e-05,31396.0,Strategy,,PC,Viva Media,ChessBase,,,,,,,,,2014.0
1274,From Dust,32.0,213.79999999999998,0.0028193832599118945,20314.0,Adventure,E10,PC,Ubisoft,Ubisoft Montpellier,8.2,,,0.0,0.0,,,0.0,2011.0
1276,Front Mission Evolved,7.0,57.3,0.0006167400881057269,10864.0,Shooter,T,PC,Square Enix,Double Helix Games,,,0.13,,,,,,2010.0
1278,Frontlines Fuel of War,4.0,4.2,0.0003524229074889868,17631.0,Shooter,T,PC,THQ,Kaos Studios,,,,0.02,,0.02,,0.0,2008.0
1281,Frozen Synapse,26.0,156.10000000000002,0.0022907488986784142,31448.0,Strategy,,PC,Matrix Games,Mode 7 Games,8.6,,,,,,,,2011.0
1283,Full Mojo Rampage,10.0,81.29999999999998,0.000881057268722467,8837.0,Misc,,PC,Over The Top Games,Unknown,,,0.2,,,,,,2014.0
1284,Full Spectrum Warrior,2.0,13.200000000000001,0.0001762114537444934,21050.0,Strategy,M,PC,THQ,Pandemic Studios,7.8,,,0.0,,0.0,,,2004.0
1285,Full Spectrum Warrior Ten Hammers,2.0,9.5,0.0001762114537444934,31493.0,Strategy,M,PC,THQ,Pandemic Studios,6.3,,,,,,,,2006.0
1288,GASP,1.0,0.3,8.81057268722467e-05,53752.0,Simulation,,PC,Dark Day Interactive,Dark Day Interactive,,,,,,,,,2015.0
1289,GEARCRACK Arena,2.0,5.2,0.0001762114537444934,31926.0,Misc,,PC,Unknown,Unknown,,,,,,,,,2014.0
1291,GRID,28.0,634.8,0.0024669603524229075,15944.0,Racing,E,PC,Codemasters,Codemasters,8.7,,,0.04,,0.03,,0.01,2008.0
1292,GRID 2,57.0,943.7999999999998,0.005022026431718062,14365.0,Misc,,PC,Codemasters,Unknown,,,,0.06,,0.06,,0.0,2013.0
1293,GRID Autosport,29.0,259.1000000000001,0.002555066079295154,3954.0,Racing,E,PC,Codemasters,Codemasters,,,0.58,,,,,,2014.0
1295,GTR Evolution,3.0,20.8,0.00026431718061674007,16880.0,Racing,,PC,Viva Media,SimBin,,,,0.03,,0.02,,0.0,2008.0
1297,GUILTY GEAR Xrd -SIGN-,3.0,17.0,0.00026431718061674007,53811.0,Fighting,,PC,Unknown,Arc System Works,,,,,,,,,2019.0
1300,Galactic Civilizations II Ultimate Edition,24.0,288.2,0.0021145374449339205,31701.0,Strategy,,PC,Stardock,Stardock,,,,,,,,,2009.0
1301,Galactic Civilizations III,15.0,727.1999999999999,0.0013215859030837004,4752.0,Strategy,,PC,Stardock,Stardock,,,0.48,,,,,,2015.0
1302,Galaxy on Fire 2 Full HD,12.0,83.9,0.0010572687224669603,10519.0,Action-Adventure,,PC,Unknown,Fishlabs Entertainment,,,0.14,,,,,,2001.0
1304,Galcon Fusion,4.0,7.8,0.0003524229074889868,31759.0,Strategy,,PC,"Hassey Enterprises, Inc.",Phil Hassey,,,,,,,,,2010.0
1307,Game Dev Tycoon,71.0,866.1,0.006255506607929516,1254.0,Simulation,,PC,Greenheart Games,Greenheart Games,,,1.7,,,,,,2013.0
1313,GamersGoMakers,1.0,26.0,8.81057268722467e-05,31829.0,Simulation,,PC,Unknown,Unknown,,,,,,,,,2014.0
1314,Games of Glory,1.0,0.3,8.81057268722467e-05,53748.0,Shooter,,PC,Unknown,Lightbulb Crew,,,,,,,,,2018.0
1315,Gang Beasts,9.0,118.5,0.0007929515418502203,53749.0,Fighting,,PC,Double Fine Presents,Boneloaf,6.0,,,,,,,,2017.0
1317,Garry's Mod,666.0,49725.300000000025,0.0586784140969163,23.0,Misc,,PC,Unknown,Team Garry,,,18.58,,,,,,2004.0
1318,Gas Guzzlers Extreme,6.0,80.60000000000001,0.0005286343612334801,8210.0,Misc,,PC,Iceberg Interactive,Unknown,,,0.23,,,,,,2013.0
1322,GemCraft - Chasing Shadows,1.0,12.9,8.81057268722467e-05,10351.0,Strategy,,PC,Unknown,Game in a Bottle,,,0.15,,,,,,2004.0
1323,Gemini Rue,6.0,18.5,0.0005286343612334801,11040.0,Adventure,,PC,Wadjet Eye Games,Wadjet Eye Games,8.0,,0.13,,,,,,2011.0
1328,Geometry Dash,12.0,262.8,0.0010572687224669603,1744.0,Action,,PC,Unknown,RobTop Games,,,1.32,,,,,,1997.0
1329,Geometry Wars 3 Dimensions Evolved,1.0,5.1,8.81057268722467e-05,32025.0,Action,,PC,Activision,Unknown,,,,,,,,,2016.0
1330,Geometry Wars Retro Evolved,10.0,21.5,0.000881057268722467,32027.0,Shooter,E,PC,Bizarre Creations,Bizarre Creations Ltd.,,,,,,,,,2007.0
1334,Ghost Master,7.0,37.3,0.0006167400881057269,20632.0,Strategy,T,PC,Empire Interactive,Sick Puppies,,,,0.0,,0.0,,0.0,2003.0
1336,Ghostbusters Sanctum of Slime,1.0,0.3,8.81057268722467e-05,32123.0,Action,E10,PC,Atari,Behaviour Studios,4.8,,,,,,,,2011.0
1337,Ghostbusters The Video Game,11.0,54.300000000000004,0.0009691629955947136,32126.0,Action,T,PC,Atari,Terminal Reality,,,,,,,,,2009.0
1338,Giana Sisters Twisted Dreams,21.0,80.89999999999998,0.0018502202643171806,6216.0,Misc,,PC,Unknown,Unknown,,,0.34,,,,,,2007.0
1341,Gish,13.0,13.900000000000002,0.0011453744493392071,9466.0,Platform,,PC,GarageGames,Chronic Logic,8.2,,0.18,,,,,,2004.0
1344,Global Agenda,15.0,553.0,0.0013215859030837004,32206.0,Role-Playing,,PC,Hi-Rez Studios,Hi-Rez Studios,,,,,,,,,2010.0
1348,Go! Go! Nippon! ~My First Trip to Japan~,5.0,16.2,0.0004405286343612335,32259.0,Visual Novel,,PC,MangaGamer,OVERDRIVE,,,,,,,,,2014.0
1349,GoD Factory Wingmen,2.0,14.5,0.0001762114537444934,32287.0,Strategy,,PC,Namco Bandai Games,Namco Bandai Games,,,,,,,,,2014.0
1350,Goat Simulator,130.0,923.0999999999996,0.01145374449339207,32278.0,Misc,,PC,Coffee Stain Studios,Unknown,,,,,,,,,2014.0
1351,God Mode,13.0,32.599999999999994,0.0011453744493392071,6410.0,Misc,,PC,Atlus,Unknown,,,0.32,,,,,,2014.0
1352,Gods Will Be Watching,2.0,2.4,0.0001762114537444934,8176.0,Adventure,,PC,Unknown,Deconstructeam,,,0.23,,,,,,1998.0
1353,Godus,15.0,125.49999999999999,0.0013215859030837004,32310.0,Misc,,PC,22Cans,Unknown,,,,,,,,,2015.0
1355,Golden Rush,7.0,4.7,0.0006167400881057269,53781.0,Action,,PC,Unknown,Forbes Consult Ltd,,,,,,,,,2019.0
1357,Gone Home,24.0,48.800000000000004,0.0021145374449339205,21069.0,Adventure,M,PC,The Fullbright Company,The Fullbright Company,9.1,,,0.0,,0.0,,0.0,2013.0
1359,Goodbye Deponia,7.0,29.1,0.0006167400881057269,9707.0,Adventure,,PC,Daedalic Entertainment,Daedalic Entertainment,,,0.17,,,,,,2013.0
1360,Gorky 17,1.0,6.7,8.81057268722467e-05,32417.0,Role-Playing,,PC,TopWare,Metropolis Software,,,,,,,,,1999.0
1363,Gothic,3.0,2.0,0.00026431718061674007,8797.0,Role-Playing,T,PC,Xicat Interactive,Piranha Bytes,8.1,,0.2,,,,,,2001.0
1364,Gothic 3,10.0,199.4,0.000881057268722467,4564.0,Role-Playing,T,PC,Aspyr,Piranha Bytes,6.8,,0.5,,,,,,2006.0
1368,Grand Ages Medieval,3.0,118.8,0.00026431718061674007,14768.0,Strategy,T,PC,Kalypso Media,Gaming Minds Studios,,,,0.06,,0.05,,0.0,2015.0
1369,Grand Ages Rome,3.0,32.6,0.00026431718061674007,20633.0,Strategy,T,PC,Viva Media,Haemimont Games,,,,0.0,,0.0,,0.0,2009.0
1372,Grand Theft Auto,10.0,3.2,0.000881057268722467,21024.0,Action,M,PC,ASC Games,DMA Design,6.4,,,0.0,,0.0,,0.0,1998.0
1373,Grand Theft Auto 2,6.0,15.699999999999998,0.0005286343612334801,32477.0,Adventure,,PC,Rockstar Games,DMA Design,7.1,,,,,,,,1999.0
1374,Grand Theft Auto Episodes from Liberty City,74.0,1245.8000000000002,0.006519823788546255,12956.0,Action,M,PC,Rockstar Games,Rockstar North,,,,0.09,,0.08,,0.01,2010.0
1375,Grand Theft Auto III,34.0,124.50000000000001,0.0029955947136563878,18611.0,Action,M,PC,Rockstar Games,DMA Design,9.1,,,0.01,,0.01,,0.0,2002.0
1376,Grand Theft Auto IV,226.0,4686.3,0.019911894273127752,2768.0,Action,M,PC,Rockstar Games,Rockstar Toronto,9.2,,,0.87,0.01,0.8,,0.06,2008.0
1377,Grand Theft Auto San Andreas,118.0,1232.2,0.01039647577092511,2498.0,Action,M,PC,Rockstar Games,Rockstar North,9.4,,,0.97,0.0,0.93,,0.04,2005.0
1378,Grand Theft Auto V,269.0,22956.70000000001,0.02370044052863436,61.0,Action,M,PC,Rockstar Games,Rockstar North,,,12.6,,,,,,2015.0
1379,Grand Theft Auto Vice City,46.0,227.89999999999998,0.004052863436123348,16046.0,Action,M,PC,Rockstar Games,Rockstar North,9.0,,,0.04,,0.03,,0.0,2003.0
1380,Gratuitous Space Battles,19.0,193.30000000000007,0.0016740088105726871,32520.0,Strategy,,PC,Positech Games,Positech Games,,,,,,,,,2009.0
1382,Gravity Badgers,1.0,14.9,8.81057268722467e-05,32536.0,Misc,,PC,Wales Interactive Ltd.,Unknown,,,,,,,,,2013.0
1384,Gray Matter,2.0,25.2,0.0001762114537444934,13166.0,Adventure,T,PC,Viva Media,Wizarbox Studios,7.3,,,0.08,0.02,0.05,,0.01,2011.0
1387,Greed Corp,12.0,53.8,0.0010572687224669603,9737.0,Strategy,E,PC,W!Games,W!Games,,,0.17,,,,,,2010.0
1388,Grey Goo,12.0,129.60000000000002,0.0010572687224669603,5905.0,Strategy,T,PC,Grey Box,Petroglyph Games,,,0.36,,,,,,2015.0
1389,Grey's Anatomy The Video Game,1.0,0.5,8.81057268722467e-05,17643.0,Adventure,T,PC,Ubisoft,Longtail Studios,,,,0.02,,0.02,,0.0,2009.0
1392,Grim Dawn,13.0,220.00000000000003,0.0011453744493392071,1534.0,Role-Playing,,PC,Unknown,Crate Entertainment,,,1.46,,,,,,2004.0
1393,Grim Fandango Remastered,13.0,80.50000000000001,0.0011453744493392071,4444.0,Adventure,,PC,Unknown,Double Fine Productions,,,0.52,,,,,,2005.0
1395,Grim Legends The Forsaken Bride,5.0,36.0,0.0004405286343612335,20271.0,Puzzle,,PC,Avanquest Software,Artifex Mundi,,,,0.0,,0.0,,0.0,2015.0
1400,Grotesque Tactics Evil Heroes,5.0,65.5,0.0004405286343612335,32631.0,Strategy,,PC,Unknown,Silent Dreams,,,,,,,,,2009.0
1401,Grow Home,12.0,93.5,0.0010572687224669603,6294.0,Platform,,PC,Ubisoft,Ubisoft Reflections,,,0.33,,,,,,2015.0
1403,Guardians of Graxia,1.0,0.5,8.81057268722467e-05,32681.0,Strategy,,PC,Unknown,Petroglyph Games,5.5,,,,,,,,2010.0
1404,Guardians of Middle-earth,10.0,21.8,0.000881057268722467,8665.0,Action,,PC,Unknown,Zombie Studios,,,0.21,,,,,,2015.0
1407,Guild Wars,8.0,1183.3999999999999,0.0007048458149779736,160.0,Role-Playing,T,PC,NCSoft,ArenaNet,8.7,,6.5,,,,,,2005.0
1409,Guild Wars Trilogy,1.0,9.9,8.81057268722467e-05,15358.0,Role-Playing,T,PC,NCSoft,ArenaNet,,,,0.05,0.0,0.04,,0.01,2005.0
1410,Guild of Dungeoneering,3.0,46.099999999999994,0.00026431718061674007,32703.0,Role-Playing,,PC,Versus Evil,Gambrinous,,,,,,,,,2015.0
1411,Guilty Gear Isuka,1.0,1.6,8.81057268722467e-05,32709.0,Fighting,,PC,Zoo Digital Publishing,Arc System Works,,,,,,,,,2006.0
1413,Gumboy Crazy Adventures,2.0,1.4000000000000001,0.0001762114537444934,32729.0,Action,,PC,Meridian4,Cinemax,,,,,,,,,2006.0
1415,Gun Metal,2.0,8.9,0.0001762114537444934,32732.0,Shooter,T,PC,Strategy First,Rage Software,,,,,,,,,2005.0
1418,GunZ 2 The Second Duel,69.0,543.6999999999999,0.006079295154185022,32791.0,Misc,,PC,MAIET Entertainment,Unknown,,,,,,,,,2014.0
1419,Guncraft,5.0,12.399999999999999,0.0004405286343612335,53816.0,Shooter,,PC,Unknown,Exato Games Studio,,,,,,,,,2017.0
1420,GundeadliGne,1.0,0.3,8.81057268722467e-05,32750.0,Shooter,,PC,Rockin' Android,Platine Dispositif,,,,,,,,,2011.0
1421,Gundemonium Recollection,1.0,0.3,8.81057268722467e-05,32754.0,Shooter,,PC,Rockin' Android,Platine Dispositif,,,,,,,,,2011.0
1422,Gunman Clive,3.0,3.2,0.00026431718061674007,53820.0,Action,,PC,Horberg Productions,Horberg Productions,,,,,,,,,2014.0
1423,Gunpoint,38.0,142.60000000000002,0.0033480176211453743,3351.0,Action,,PC,Unknown,Suspicious Developments,,,0.7,,,,,,2011.0
1424,Guns and Robots,30.0,163.09999999999994,0.0026431718061674008,32766.0,Action,,PC,Unknown,Unknown,,,,,,,,,2014.0
1425,Guns of Icarus Online,68.0,497.79999999999995,0.0059911894273127755,32770.0,Misc,,PC,Muse Games,Unknown,,,,,,,,,2012.0
1427,Gunscape,7.0,3.8000000000000003,0.0006167400881057269,32771.0,Action,,PC,Unknown,Unknown,,,,,,,,,2015.0
1428,Gunship!,1.0,0.5,8.81057268722467e-05,32779.0,Simulation,,PC,Hasbro Interactive,Atari,,,,,,,,,2000.0
1432,H1Z1,137.0,7364.200000000001,0.012070484581497797,32829.0,Shooter,,PC,Daybreak Games,Daybreak Games,,,,,,,,,2018.0
1436,HIS (Heroes In the Sky),11.0,9.5,0.0009691629955947136,53880.0,Simulation,,PC,GameUS Inc.,GameUS Inc.,,,,,,,,,2015.0
1442,Hacker Evolution,13.0,20.400000000000002,0.0011453744493392071,32845.0,Simulation,,PC,Unknown,exoSyphen Studios,,,,,,,,,2007.0
1444,Hacker Evolution Duality,3.0,3.3000000000000003,0.00026431718061674007,32846.0,Strategy,,PC,Unknown,exoSyphen Studios,,,,,,,,,2011.0
1446,Half Minute Hero Super Mega Neo Climax Ultimate Boy,7.0,29.700000000000003,0.0006167400881057269,6604.0,Action,,PC,Unknown,Opus Studio,,,0.31,,,,,,2010.0
1447,Half-Life,116.0,665.5000000000002,0.010220264317180617,354.0,Shooter,M,PC,Sierra Entertainment,Valve Software,9.5,,,4.12,4.03,0.0,0.09,,1998.0
1448,Half-Life 2,356.0,4260.3,0.03136563876651982,104.0,Shooter,M,PC,VU Games,Valve Software,9.7,,8.88,,,,,,2004.0
1449,Half-Life 2 Deathmatch,198.0,3712.899999999999,0.017444933920704845,32876.0,Shooter,M,PC,Valve,Valve Software,,,,,,,,,2004.0
1450,Half-Life 2 Episode One,148.0,843.7999999999997,0.01303964757709251,387.0,Shooter,M,PC,Electronic Arts,Valve Software,8.7,,3.92,,,,,,2006.0
1451,Half-Life 2 Episode Two,141.0,1120.2,0.012422907488986784,500.0,Shooter,M,PC,Valve Software,Valve Corporation,9.1,,3.28,,,,,,2007.0
1452,Half-Life 2 Lost Coast,177.0,184.40000000000003,0.015594713656387664,32881.0,Shooter,M,PC,Valve,Valve Software,,,,,,,,,2005.0
1454,Half-Life Blue Shift,46.0,100.3,0.004052863436123348,32885.0,Shooter,M,PC,Sierra Entertainment,Gearbox Software,6.7,,,,,,,,2001.0
1455,Half-Life Deathmatch Source,14.0,10.499999999999998,0.0012334801762114538,32883.0,Shooter,M,PC,Valve,Valve Software,,,,,,,,,2006.0
1456,Half-Life Opposing Force,42.0,171.39999999999995,0.0037004405286343613,32892.0,Shooter,M,PC,Sierra Entertainment,Gearbox Software,8.8,,,,,,,,1999.0
1457,Half-Life Source,37.0,296.99999999999994,0.0032599118942731277,32897.0,Shooter,M,PC,Valve,Valve Software,,,,,,,,,2004.0
1458,Halfway,1.0,2.8,8.81057268722467e-05,32908.0,Role-Playing,,PC,Chucklefish,Robotality,,,,,,,,,2014.0
1459,Halo Spartan Assault,13.0,31.900000000000002,0.0011453744493392071,6030.0,Shooter,,PC,Microsoft Studios,Vanguard Games,,,0.35,,,,,,2013.0
1460,Hamilton's Great Adventure,2.0,4.5,0.0001762114537444934,32942.0,Adventure,E,PC,Unknown,Fatshark AB,7.0,,,,,,,,2011.0
1462,Hammerfight,7.0,20.4,0.0006167400881057269,32945.0,Action,,PC,KranX Productions,Konstantin Koshutin,,,,,,,,,2009.0
1463,Hammerwatch,50.0,405.30000000000007,0.004405286343612335,2520.0,Misc,,PC,Unknown,Unknown,,,0.96,,,,,,2013.0
1466,Hard Reset,15.0,75.69999999999999,0.0013215859030837004,6224.0,Shooter,,PC,Kalypso Media,Flying Wild Hog,7.6,,0.34,,,,,,2012.0
1470,Harvest Massive Encounter,3.0,28.1,0.00026431718061674007,33119.0,Strategy,,PC,Oxeye,Oxeye Game Studio,,,,,,,,,2008.0
1472,Hatoful Boyfriend,7.0,43.1,0.0006167400881057269,7027.0,Visual Novel,,PC,Devolver Digital,Mediatonic Ltd.,,,0.28,,,,,,2014.0
1473,Hatred,7.0,13.6,0.0006167400881057269,7900.0,Shooter,,PC,Destructive Creations,Destructive Creations,,,0.24,,,,,,2015.0
